OID_,Lion,GMT_Date,GMT_Time,Latitude,Longitude,Date_Time,LongitudeU,LatitudeUT
,F62b,2/7/2012 0:00:00,1:00,33.504715300000001,-117.392055900000000,2/7/2012 0:00:00,463585.603431000030000,3707310.774000000200000
,F62b,2/7/2012 0:00:00,1:05,33.504843500000000,-117.391865499999990,2/7/2012 0:00:00,463603.341673000020000,3707324.920770000200000
,F62b,2/7/2012 0:00:00,1:10,33.504841300000002,-117.391945900000000,2/7/2012 0:00:00,463595.873115000020000,3707324.705050000000000
,F62b,2/7/2012 0:00:00,1:15,33.504804700000001,-117.392003900000010,2/7/2012 0:00:00,463590.470687999970000,3707320.667549999900000
,F62b,2/7/2012 0:00:00,1:20,33.504867500000003,-117.392071100000000,2/7/2012 0:00:00,463584.255378999980000,3707327.653770000200000
,F62b,2/7/2012 0:00:00,1:25,33.504759499999999,-117.392105400000010,2/7/2012 0:00:00,463581.024325000010000,3707315.691829999900000
,F62b,2/7/2012 0:00:00,1:30,33.504708000000001,-117.392139400000000,2/7/2012 0:00:00,463577.844793999980000,3707309.993950000000000
,F62b,2/7/2012 0:00:00,1:35,33.504651600000003,-117.392210500000000,2/7/2012 0:00:00,463571.217310999990000,3707303.765819999900000
,F62b,2/7/2012 0:00:00,1:41,33.504736600000001,-117.392123500000000,2/7/2012 0:00:00,463579.333584000010000,3707313.159250000000000
,F62b,2/7/2012 0:00:00,1:45,33.504744000000002,-117.392100099999990,2/7/2012 0:00:00,463581.510102999980000,3707313.971479999800000
,F62b,2/7/2012 0:00:00,1:50,33.504730100000003,-117.392056600000000,2/7/2012 0:00:00,463585.544612000000000,3707312.415120000000000
,F62b,2/7/2012 0:00:00,1:55,33.504731300000003,-117.392161400000010,2/7/2012 0:00:00,463575.811166999980000,3707312.584940000000000
,F62b,2/7/2012 0:00:00,2:00,33.504747999999999,-117.392181200000000,2/7/2012 0:00:00,463573.979116000000000,3707314.443419999900000
,F62b,2/7/2012 0:00:00,2:05,33.504704599999997,-117.392162400000000,2/7/2012 0:00:00,463575.707102000010000,3707309.625060000000000
,F62b,2/7/2012 0:00:00,2:10,33.504712699999999,-117.392201700000000,2/7/2012 0:00:00,463572.060264000030000,3707310.536900000200000
,F62b,2/7/2012 0:00:00,2:15,33.504743900000001,-117.392195000000000,2/7/2012 0:00:00,463572.695637999980000,3707313.993700000000000
,F62b,2/7/2012 0:00:00,2:20,33.504688700000003,-117.392175200000000,2/7/2012 0:00:00,463574.511562000030000,3707307.866719999800000
,F62b,2/7/2012 0:00:00,2:25,33.504740200000001,-117.392171300000000,2/7/2012 0:00:00,463574.895372000000000,3707313.575160000000000
,F62b,2/7/2012 0:00:00,2:31,33.504721699999997,-117.392146800000010,2/7/2012 0:00:00,463577.163210999980000,3707311.515459999900000
,F62b,2/7/2012 0:00:00,2:35,33.504680800000003,-117.392145799999990,2/7/2012 0:00:00,463577.238959999990000,3707306.980520000200000
,F62b,2/7/2012 0:00:00,2:40,33.504674199999997,-117.392173799999990,2/7/2012 0:00:00,463574.635521000020000,3707306.258609999900000
,F62b,2/7/2012 0:00:00,2:50,33.504758600000002,-117.392243100000000,2/7/2012 0:00:00,463568.234212999990000,3707315.640370000200000
,F62b,2/7/2012 0:00:00,3:01,33.504734100000000,-117.392127000000000,2/7/2012 0:00:00,463579.007453000000000,3707312.883309999900000
,F62b,2/7/2012 0:00:00,3:21,33.504807399999997,-117.392189300000000,2/7/2012 0:00:00,463573.251662999970000,3707321.031950000200000
,F62b,2/7/2012 0:00:00,3:36,33.504647900000002,-117.392102600000000,2/7/2012 0:00:00,463581.237650000020000,3707303.317739999900000
,F62b,2/7/2012 0:00:00,4:06,33.504661700000000,-117.392200300000000,2/7/2012 0:00:00,463572.168932000000000,3707304.882030000000000
,F62b,2/7/2012 0:00:00,4:15,33.504612700000003,-117.392170600000000,2/7/2012 0:00:00,463574.906978000010000,3707299.438970000000000
,F62b,2/7/2012 0:00:00,4:35,33.504676400000001,-117.392123500000000,2/7/2012 0:00:00,463579.308368999980000,3707306.484869999800000
,F62b,2/7/2012 0:00:00,4:40,33.504717100000001,-117.392088500000000,2/7/2012 0:00:00,463582.576257999990000,3707310.984999999900000
,F62b,2/7/2012 0:00:00,4:45,33.504769699999997,-117.391993600000010,2/7/2012 0:00:00,463591.412707999990000,3707316.783480000200000
,F62b,2/7/2012 0:00:00,4:50,33.504745499999999,-117.391954400000000,2/7/2012 0:00:00,463595.043515999980000,3707314.086670000100000
,F62b,2/7/2012 0:00:00,4:56,33.504732300000001,-117.392094500000000,2/7/2012 0:00:00,463582.025337000030000,3707312.672340000000000
,F62b,2/7/2012 0:00:00,5:00,33.504723900000002,-117.392059800000000,2/7/2012 0:00:00,463585.244796000010000,3707311.728850000100000
,F62b,2/7/2012 0:00:00,5:05,33.504715300000001,-117.392103300000000,2/7/2012 0:00:00,463581.200863000010000,3707310.790630000200000
,F62b,2/7/2012 0:00:00,5:11,33.504703100000000,-117.392092400000000,2/7/2012 0:00:00,463582.208158000020000,3707309.434189999900000
,F62b,2/7/2012 0:00:00,5:15,33.504743699999999,-117.392111500000000,2/7/2012 0:00:00,463580.451132000020000,3707313.942220000100000
,F62b,2/7/2012 0:00:00,5:20,33.504714399999997,-117.392163500000000,2/7/2012 0:00:00,463575.609038000000000,3707310.711970000100000
,F62b,2/7/2012 0:00:00,5:25,33.504672700000000,-117.392110500000000,2/7/2012 0:00:00,463580.514275000020000,3707306.070090000100000
,F62b,2/7/2012 0:00:00,5:31,33.504596200000002,-117.392148000000010,2/7/2012 0:00:00,463576.999184000010000,3707297.601679999800000
,F62b,2/7/2012 0:00:00,5:35,33.504669499999999,-117.392122099999990,2/7/2012 0:00:00,463579.435513000000000,3707305.719380000100000
,F62b,2/7/2012 0:00:00,5:40,33.504670599999997,-117.392126000000000,2/7/2012 0:00:00,463579.073735999990000,3707305.842699999900000
,F62b,2/7/2012 0:00:00,5:46,33.504655700000001,-117.392119300000000,2/7/2012 0:00:00,463579.689799999990000,3707304.188389999800000
,F62b,2/7/2012 0:00:00,5:51,33.504674100000003,-117.392055600000010,2/7/2012 0:00:00,463585.614041999970000,3707306.206050000200000
,F62b,2/7/2012 0:00:00,5:55,33.504702799999997,-117.392099800000000,2/7/2012 0:00:00,463581.520711000020000,3707309.403529999800000
,F62b,2/7/2012 0:00:00,6:00,33.504676400000001,-117.392093399999990,2/7/2012 0:00:00,463582.104094000010000,3707306.474310000000000
,F62b,2/7/2012 0:00:00,6:12,33.504674899999998,-117.392155000000000,2/7/2012 0:00:00,463576.381982000020000,3707306.329620000000000
,F62b,2/7/2012 0:00:00,6:16,33.504674999999999,-117.392100900000000,2/7/2012 0:00:00,463581.406897999990000,3707306.321719999900000
,F62b,2/7/2012 0:00:00,6:21,33.504678400000003,-117.392095299999990,2/7/2012 0:00:00,463581.928457000000000,3707306.696719999900000
,F62b,2/7/2012 0:00:00,6:28,33.504670699999998,-117.392119300000000,2/7/2012 0:00:00,463579.696082999990000,3707305.851439999900000
,F62b,2/7/2012 0:00:00,8:32,33.504735900000000,-117.392142200000000,2/7/2012 0:00:00,463577.596413000020000,3707313.088210000200000
,F62b,2/7/2012 0:00:00,8:35,33.504739299999997,-117.392136600000000,2/7/2012 0:00:00,463578.117971999980000,3707313.463200000100000
,F62b,2/7/2012 0:00:00,8:43,33.504804700000001,-117.392176199999990,2/7/2012 0:00:00,463574.467274000000000,3707320.728000000100000
,F62b,2/7/2012 0:00:00,8:50,33.504779599999999,-117.392227199999990,2/7/2012 0:00:00,463569.719822000010000,3707317.963060000000000
,F62b,2/7/2012 0:00:00,8:56,33.504843700000002,-117.392101900000000,2/7/2012 0:00:00,463581.384673999970000,3707325.025859999900000
,F62b,2/7/2012 0:00:00,9:00,33.504740800000000,-117.392169900000000,2/7/2012 0:00:00,463575.025657000020000,3707313.641189999900000
,F62b,2/7/2012 0:00:00,9:05,33.504693000000003,-117.392102600000000,2/7/2012 0:00:00,463581.256539000020000,3707308.317979999800000
,F62b,2/7/2012 0:00:00,9:10,33.504688999999999,-117.392079600000000,2/7/2012 0:00:00,463583.391132000020000,3707307.866429999900000
,F62b,2/7/2012 0:00:00,9:20,33.504765300000003,-117.392131000000010,2/7/2012 0:00:00,463578.648997000010000,3707316.343859999900000
,F62b,2/7/2012 0:00:00,9:30,33.504716600000002,-117.392160700000010,2/7/2012 0:00:00,463575.870026000020000,3707310.954899999800000
,F62b,2/7/2012 0:00:00,9:37,33.504641499999998,-117.392154000000000,2/7/2012 0:00:00,463576.460872000030000,3707302.626209999900000
,F62b,2/7/2012 0:00:00,10:26,33.504689499999998,-117.392132300000000,2/7/2012 0:00:00,463578.496501000020000,3707307.940359999900000
,F62b,2/7/2012 0:00:00,10:41,33.504838800000002,-117.392158499999990,2/7/2012 0:00:00,463576.125554000030000,3707324.502460000100000
,F62b,2/7/2012 0:00:00,11:00,33.504708100000002,-117.392132700000000,2/7/2012 0:00:00,463578.467140000020000,3707310.002679999900000
,F62b,2/7/2012 0:00:00,11:06,33.504719799999997,-117.392179100000010,2/7/2012 0:00:00,463574.162353000020000,3707311.316149999900000
,F62b,2/7/2012 0:00:00,11:10,33.504691000000001,-117.392158900000000,2/7/2012 0:00:00,463576.026489000010000,3707308.115999999900000
,F62b,2/7/2012 0:00:00,11:15,33.504702500000000,-117.392141200000000,2/7/2012 0:00:00,463577.675303999970000,3707309.384790000000000
,F62b,2/7/2012 0:00:00,11:21,33.504750999999999,-117.392183000000000,2/7/2012 0:00:00,463573.813186999990000,3707314.776660000000000
,F62b,2/7/2012 0:00:00,11:26,33.504754200000001,-117.392123900000000,2/7/2012 0:00:00,463579.303803000020000,3707315.110710000200000
,F62b,2/7/2012 0:00:00,11:30,33.504759399999998,-117.392180900000000,2/7/2012 0:00:00,463574.011755999990000,3707315.707229999800000
,F62b,2/7/2012 0:00:00,11:36,33.504760599999997,-117.392255600000000,2/7/2012 0:00:00,463567.074037000010000,3707315.866500000000000
,F62b,2/7/2012 0:00:00,11:40,33.504745300000003,-117.392428600000000,2/7/2012 0:00:00,463550.999185000020000,3707314.230920000000000
,F62b,2/7/2012 0:00:00,11:45,33.504838900000003,-117.392298100000000,2/7/2012 0:00:00,463563.159399000000000,3707324.562549999900000
,F62b,2/7/2012 0:00:00,11:50,33.504740200000001,-117.392134500000000,2/7/2012 0:00:00,463578.313398999980000,3707313.562250000000000
,F62b,2/7/2012 0:00:00,11:56,33.504809600000002,-117.392167099999990,2/7/2012 0:00:00,463575.314544999970000,3707321.268070000200000
,F62b,2/7/2012 0:00:00,12:00,33.504748100000000,-117.392204600000000,2/7/2012 0:00:00,463571.805738999970000,3707314.462720000200000
,F62b,2/7/2012 0:00:00,12:05,33.504705500000000,-117.392112900000000,2/7/2012 0:00:00,463580.305097999980000,3707309.707469999800000
,F62b,2/7/2012 0:00:00,12:10,33.504753299999997,-117.392126000000000,2/7/2012 0:00:00,463579.108376000020000,3707315.011659999800000
,F62b,2/7/2012 0:00:00,12:15,33.504680800000003,-117.392068300000010,2/7/2012 0:00:00,463584.437256000000000,3707306.953329999900000
,F62b,2/7/2012 0:00:00,12:21,33.504614599999996,-117.392101600000000,2/7/2012 0:00:00,463581.316584000010000,3707299.625409999900000
,F62b,2/7/2012 0:00:00,12:25,33.504688999999999,-117.392127000000000,2/7/2012 0:00:00,463578.988561999980000,3707307.883059999900000
,F62b,2/7/2012 0:00:00,12:30,33.504654000000002,-117.391991899999990,2/7/2012 0:00:00,463591.522159999990000,3707303.955209999800000
,F62b,2/7/2012 0:00:00,12:36,33.504747600000002,-117.391766500000000,2/7/2012 0:00:00,463612.496764999990000,3707314.253610000000000
,F62b,2/7/2012 0:00:00,12:40,33.505039699999998,-117.392376400000000,2/7/2012 0:00:00,463555.970972999990000,3707346.852760000200000
,F62b,2/7/2012 0:00:00,12:46,33.505210599999998,-117.392540200000000,2/7/2012 0:00:00,463540.828748999980000,3707365.857989999900000
,F62b,2/7/2012 0:00:00,12:50,33.504618999999998,-117.392136600000000,2/7/2012 0:00:00,463578.067581999990000,3707300.125519999800000
,F62b,2/7/2012 0:00:00,12:56,33.504576700000001,-117.392054900000010,2/7/2012 0:00:00,463585.638268999990000,3707295.407050000000000
,F62b,2/7/2012 0:00:00,13:00,33.504644800000001,-117.392107600000000,2/7/2012 0:00:00,463580.771944999990000,3707302.975800000100000
,F62b,2/7/2012 0:00:00,13:05,33.504615399999999,-117.391970599999990,2/7/2012 0:00:00,463593.484370000020000,3707299.668149999800000
,F62b,2/7/2012 0:00:00,13:10,33.504631300000000,-117.391998599999990,2/7/2012 0:00:00,463590.890351000010000,3707301.440810000100000
,F62b,2/7/2012 0:00:00,13:15,33.504661499999997,-117.392021900000000,2/7/2012 0:00:00,463588.738863000010000,3707304.797259999900000
,F62b,2/7/2012 0:00:00,13:21,33.504574599999998,-117.392253400000000,2/7/2012 0:00:00,463567.200443000010000,3707295.243880000000000
,F62b,2/7/2012 0:00:00,13:26,33.504778899999998,-117.392013500000000,2/7/2012 0:00:00,463589.568226000000000,3707317.810469999900000
,F62b,2/7/2012 0:00:00,13:31,33.504801200000003,-117.392007500000010,2/7/2012 0:00:00,463590.134849999970000,3707320.280770000100000
,F62b,2/7/2012 0:00:00,13:35,33.504770000000001,-117.392040400000000,2/7/2012 0:00:00,463587.065996000020000,3707316.833159999900000
,F62b,2/7/2012 0:00:00,13:45,33.504717399999997,-117.392040400000000,2/7/2012 0:00:00,463587.043968999990000,3707311.001389999900000
,F62b,2/7/2012 0:00:00,13:50,33.504674199999997,-117.392038200000000,2/7/2012 0:00:00,463587.230217000000000,3707306.211029999900000
,F62b,2/7/2012 0:00:00,13:55,33.504639200000000,-117.392027900000000,2/7/2012 0:00:00,463588.172237000020000,3707302.326960000200000
,F62b,2/7/2012 0:00:00,14:01,33.504772899999999,-117.391982000000000,2/7/2012 0:00:00,463592.491469000000000,3707317.134200000200000
,F62b,2/7/2012 0:00:00,14:06,33.504747600000002,-117.391986200000010,2/7/2012 0:00:00,463592.090774999990000,3707314.330649999900000
,F62b,2/7/2012 0:00:00,14:15,33.504700999999997,-117.392037100000000,2/7/2012 0:00:00,463587.343608999970000,3707309.181960000200000
,F62b,2/7/2012 0:00:00,14:26,33.504705000000001,-117.392049500000000,2/7/2012 0:00:00,463586.193557000020000,3707309.629790000200000
,F62b,2/7/2012 0:00:00,14:31,33.504711299999997,-117.392032900000000,2/7/2012 0:00:00,463587.738024000020000,3707310.322449999900000
,F62b,2/7/2012 0:00:00,14:35,33.504727699999997,-117.392072799999990,2/7/2012 0:00:00,463584.038932000000000,3707312.154720000000000
,F62b,2/7/2012 0:00:00,14:40,33.504751800000001,-117.391974500000000,2/7/2012 0:00:00,463593.179242999990000,3707314.792210000100000
,F62b,2/7/2012 0:00:00,14:45,33.504793999999997,-117.391871200000000,2/7/2012 0:00:00,463602.791531000000000,3707319.434700000100000
,F62b,2/7/2012 0:00:00,14:50,33.504904699999997,-117.392250800000000,2/7/2012 0:00:00,463567.580244000010000,3707331.841200000100000
,F62b,2/7/2012 0:00:00,14:55,33.505102100000002,-117.392558600000000,2/7/2012 0:00:00,463539.074247999990000,3707353.835049999900000
,F62b,2/7/2012 0:00:00,15:00,33.505089699999999,-117.392500900000000,2/7/2012 0:00:00,463544.428270999980000,3707352.439989999900000
,F62b,2/7/2012 0:00:00,15:05,33.505071999999998,-117.392481100000000,2/7/2012 0:00:00,463546.259889999990000,3707350.470629999900000
,F62b,2/7/2012 0:00:00,15:10,33.505056799999998,-117.392475100000000,2/7/2012 0:00:00,463546.810801999990000,3707348.783299999800000
,F62b,2/7/2012 0:00:00,15:15,33.505038800000001,-117.392425900000010,2/7/2012 0:00:00,463551.372993999980000,3707346.770360000000000
,F62b,2/7/2012 0:00:00,15:20,33.505062199999998,-117.392460600000010,2/7/2012 0:00:00,463548.159838000020000,3707349.376910000100000
,F62b,2/7/2012 0:00:00,15:25,33.505049300000003,-117.392475100000000,2/7/2012 0:00:00,463546.807657999980000,3707347.951770000200000
,F62b,2/7/2012 0:00:00,15:30,33.505113799999997,-117.392439300000010,2/7/2012 0:00:00,463550.159830000020000,3707355.090330000000000
,F62b,2/7/2012 0:00:00,15:35,33.505050400000002,-117.392478999999990,2/7/2012 0:00:00,463546.445883999990000,3707348.075100000000000
,F62b,2/7/2012 0:00:00,15:40,33.505066999999997,-117.392535600000000,2/7/2012 0:00:00,463541.195789000020000,3707349.935430000100000
,F62b,2/7/2012 0:00:00,15:45,33.505051299999998,-117.392601799999990,2/7/2012 0:00:00,463535.040494000020000,3707348.218020000000000
,F62b,2/7/2012 0:00:00,15:50,33.505051799999997,-117.392512300000010,2/7/2012 0:00:00,463543.353538999970000,3707348.242019999800000
,F62b,2/7/2012 0:00:00,15:55,33.505080800000002,-117.392508400000000,2/7/2012 0:00:00,463543.727933000020000,3707351.455879999800000
,F62b,2/7/2012 0:00:00,16:00,33.505038300000002,-117.392545500000000,2/7/2012 0:00:00,463540.264234000000000,3707346.756930000100000
,F62b,2/7/2012 0:00:00,16:05,33.505077499999999,-117.392429800000000,2/7/2012 0:00:00,463551.026980999970000,3707351.062400000200000
,F62b,2/7/2012 0:00:00,16:10,33.505048100000003,-117.392536000000010,2/7/2012 0:00:00,463541.150711999970000,3707347.840119999800000
,F62b,2/7/2012 0:00:00,16:15,33.505039699999998,-117.392578800000000,2/7/2012 0:00:00,463537.171888999990000,3707346.923849999900000
,F62b,2/7/2012 0:00:00,16:20,33.505094100000001,-117.392523200000000,2/7/2012 0:00:00,463542.358874000030000,3707352.935649999900000
,F62b,2/7/2012 0:00:00,16:25,33.505063700000001,-117.392446400000000,2/7/2012 0:00:00,463549.479375000000000,3707349.538220000000000
,F62b,2/7/2012 0:00:00,16:30,33.505063300000003,-117.392511900000000,2/7/2012 0:00:00,463543.395513000020000,3707349.516880000000000
,F62b,2/7/2012 0:00:00,16:35,33.505057499999999,-117.392456300000010,2/7/2012 0:00:00,463548.557254999990000,3707348.854309999800000
,F62b,2/7/2012 0:00:00,16:41,33.505069200000001,-117.392502699999990,2/7/2012 0:00:00,463544.252489999980000,3707350.167779999800000
,F62b,2/7/2012 0:00:00,16:45,33.505067199999999,-117.392494200000000,2/7/2012 0:00:00,463545.041138999980000,3707349.943060000000000
,F62b,2/7/2012 0:00:00,16:50,33.505079600000002,-117.392444299999990,2/7/2012 0:00:00,463549.681090000030000,3707351.300319999900000
,F62b,2/7/2012 0:00:00,16:55,33.505046399999998,-117.392533500000000,2/7/2012 0:00:00,463541.382201000000000,3707347.650760000100000
,F62b,2/7/2012 0:00:00,17:00,33.505045500000001,-117.392498800000000,2/7/2012 0:00:00,463544.604789000000000,3707347.538790000100000
,F62b,2/7/2012 0:00:00,17:10,33.505041900000002,-117.392498500000000,2/7/2012 0:00:00,463544.631143999980000,3707347.139550000000000
,F62b,2/7/2012 0:00:00,17:20,33.505081099999998,-117.392507700000000,2/7/2012 0:00:00,463543.793074999990000,3707351.488890000200000
,F62b,2/7/2012 0:00:00,17:26,33.505085399999999,-117.392489200000000,2/7/2012 0:00:00,463545.513173000010000,3707351.959139999900000
,F62b,2/7/2012 0:00:00,17:36,33.505021800000002,-117.392417400000000,2/7/2012 0:00:00,463552.155355000000000,3707344.882580000000000
,F62b,2/7/2012 0:00:00,17:40,33.505060499999999,-117.392498800000000,2/7/2012 0:00:00,463544.611077999990000,3707349.201840000200000
,F62b,2/7/2012 0:00:00,17:51,33.505019500000003,-117.392474400000000,2/7/2012 0:00:00,463546.860181000030000,3707344.647599999800000
,F62b,2/7/2012 0:00:00,18:00,33.504998700000002,-117.392554399999990,2/7/2012 0:00:00,463539.420990000010000,3707342.369599999900000
,F62b,2/7/2012 0:00:00,18:06,33.505088899999997,-117.392554399999990,2/7/2012 0:00:00,463539.458813000000000,3707352.370089999900000
,F62b,2/7/2012 0:00:00,18:10,33.505166500000001,-117.392520800000000,2/7/2012 0:00:00,463542.612144000010000,3707360.961809999800000
,F62b,2/7/2012 0:00:00,18:15,33.505033300000001,-117.392447100000000,2/7/2012 0:00:00,463549.401613999970000,3707346.168020000200000
,F62b,2/7/2012 0:00:00,18:20,33.504999099999999,-117.392488900000000,2/7/2012 0:00:00,463545.504856000010000,3707342.390939999800000
,F62b,2/7/2012 0:00:00,18:25,33.505013400000003,-117.392507700000000,2/7/2012 0:00:00,463543.764690999990000,3707343.982989999900000
,F62b,2/7/2012 0:00:00,18:30,33.505011000000003,-117.392446400000000,2/7/2012 0:00:00,463549.457283000000000,3707343.695369999900000
,F62b,2/7/2012 0:00:00,18:35,33.504950100000002,-117.392394400000000,2/7/2012 0:00:00,463554.261562000030000,3707336.925119999800000
,F62b,2/7/2012 0:00:00,18:40,33.505093100000003,-117.392495200000000,2/7/2012 0:00:00,463544.959116999990000,3707352.814950000000000
,F62b,2/7/2012 0:00:00,18:45,33.504988300000001,-117.392440400000000,2/7/2012 0:00:00,463550.005051999990000,3707341.176510000100000
,F62b,2/7/2012 0:00:00,18:51,33.505053300000000,-117.392498100000000,2/7/2012 0:00:00,463544.673076000010000,3707348.403330000100000
,F62b,2/7/2012 0:00:00,18:56,33.504850400000002,-117.392403300000000,2/7/2012 0:00:00,463553.393132000000000,3707325.874489999800000
,F62b,2/7/2012 0:00:00,19:00,33.505043899999997,-117.392489600000000,2/7/2012 0:00:00,463545.458622000010000,3707347.358169999900000
,F62b,2/7/2012 0:00:00,19:06,33.505063100000001,-117.392488500000000,2/7/2012 0:00:00,463545.568840000020000,3707349.486490000000000
,F62b,2/7/2012 0:00:00,19:10,33.505202699999998,-117.392517600000010,2/7/2012 0:00:00,463542.924539999980000,3707364.974179999900000
,F62b,2/7/2012 0:00:00,19:15,33.505080800000002,-117.392471599999990,2/7/2012 0:00:00,463547.145947000010000,3707351.442950000100000
,F62b,2/7/2012 0:00:00,19:20,33.505013400000003,-117.392477600000010,2/7/2012 0:00:00,463546.560405000000000,3707343.972409999900000
,F62b,2/7/2012 0:00:00,19:25,33.505045899999999,-117.392491400000000,2/7/2012 0:00:00,463545.292275000010000,3707347.580540000000000
,F62b,2/7/2012 0:00:00,19:30,33.505084699999998,-117.392508000000010,2/7/2012 0:00:00,463543.766721000020000,3707351.888129999900000
,F62b,2/7/2012 0:00:00,19:37,33.505060000000000,-117.392416000000000,2/7/2012 0:00:00,463552.301401000000000,3707349.117329999800000
,F62b,2/7/2012 0:00:00,19:48,33.505079600000002,-117.392474400000000,2/7/2012 0:00:00,463546.885377000030000,3707351.310889999800000
,F62b,2/7/2012 0:00:00,19:52,33.505106699999999,-117.392502699999990,2/7/2012 0:00:00,463544.268212999970000,3707354.325410000000000
,F62b,2/7/2012 0:00:00,19:56,33.505071500000000,-117.392493200000000,2/7/2012 0:00:00,463545.135821999980000,3707350.419449999900000
,F62b,2/7/2012 0:00:00,20:05,33.504997600000003,-117.392503100000000,2/7/2012 0:00:00,463544.185318999980000,3707342.229619999900000
,F62b,2/7/2012 0:00:00,20:10,33.504984000000000,-117.392458800000000,2/7/2012 0:00:00,463548.294241000030000,3707340.706230000100000
,F62b,2/7/2012 0:00:00,20:15,33.505125900000003,-117.392508400000000,2/7/2012 0:00:00,463543.746841999990000,3707356.456120000200000
,F62b,2/7/2012 0:00:00,20:21,33.505052800000001,-117.392462800000000,2/7/2012 0:00:00,463547.951560000020000,3707348.335500000000000
,F62b,2/7/2012 0:00:00,20:25,33.505067500000003,-117.392493500000000,2/7/2012 0:00:00,463545.106281000010000,3707349.976069999900000
,F62b,2/7/2012 0:00:00,20:30,33.505054800000003,-117.392531400000000,2/7/2012 0:00:00,463541.580773000020000,3707348.581330000000000
,F62b,2/7/2012 0:00:00,20:35,33.505105899999997,-117.392640400000000,2/7/2012 0:00:00,463531.478194000020000,3707354.285089999900000
,F62b,2/7/2012 0:00:00,20:40,33.504898500000003,-117.392433000000000,2/7/2012 0:00:00,463550.654727999990000,3707331.217770000000000
,F62b,2/7/2012 0:00:00,20:46,33.504602499999997,-117.392400600000000,2/7/2012 0:00:00,463553.540003000000000,3707298.388840000100000
,F62b,2/7/2012 0:00:00,20:50,33.504566199999999,-117.392380399999990,2/7/2012 0:00:00,463555.400991000000000,3707294.357160000100000
,F62b,2/7/2012 0:00:00,20:55,33.504486900000003,-117.392344700000000,2/7/2012 0:00:00,463558.683620999970000,3707285.552620000200000
,F62b,2/7/2012 0:00:00,21:00,33.504435000000001,-117.392356000000010,2/7/2012 0:00:00,463557.612310000000000,3707279.802430000200000
,F62b,2/7/2012 0:00:00,21:05,33.504495599999998,-117.392331200000000,2/7/2012 0:00:00,463559.941166999980000,3707286.512449999800000
,F62b,2/7/2012 0:00:00,21:10,33.504477500000000,-117.392288800000000,2/7/2012 0:00:00,463563.871754999970000,3707284.490819999900000
,F62b,2/7/2012 0:00:00,21:15,33.504508800000004,-117.392298700000000,2/7/2012 0:00:00,463562.965344999980000,3707287.964530000000000
,F62b,2/7/2012 0:00:00,21:20,33.504247200000002,-117.392342600000010,2/7/2012 0:00:00,463558.778217000010000,3707258.976319999900000
,F62b,2/7/2012 0:00:00,21:25,33.504519100000003,-117.392753300000000,2/7/2012 0:00:00,463520.745773000000000,3707289.266170000200000
,F62b,2/7/2012 0:00:00,21:30,33.504502199999997,-117.392917100000010,2/7/2012 0:00:00,463505.524706000000000,3707287.450050000100000
,F62b,2/7/2012 0:00:00,21:35,33.504540100000000,-117.393045300000000,2/7/2012 0:00:00,463493.633219000010000,3707291.697110000100000
,F62b,2/7/2012 0:00:00,21:40,33.504686300000003,-117.392107200000000,2/7/2012 0:00:00,463580.826479999990000,3707307.576770000200000
,F62b,2/7/2012 0:00:00,21:45,33.505176900000002,-117.391618100000000,2/7/2012 0:00:00,463626.459914000010000,3707361.798140000100000
,F62b,2/7/2012 0:00:00,21:50,33.505549100000003,-117.391327200000010,2/7/2012 0:00:00,463653.634494000000000,3707402.962100000100000
,F62b,2/7/2012 0:00:00,21:55,33.506099900000002,-117.391779300000000,2/7/2012 0:00:00,463611.873819999980000,3707464.187789999900000
,F62b,2/7/2012 0:00:00,22:00,33.506549900000003,-117.391758000000000,2/7/2012 0:00:00,463614.040474999990000,3707514.071889999800000
,F62b,2/7/2012 0:00:00,22:05,33.506717399999999,-117.391434500000000,2/7/2012 0:00:00,463644.156946000000000,3707532.529279999900000
,F62b,2/7/2012 0:00:00,22:10,33.507090499999997,-117.390796800000000,2/7/2012 0:00:00,463703.541673000030000,3707573.671740000100000
,F62b,2/7/2012 0:00:00,22:16,33.507449600000001,-117.390621999999990,2/7/2012 0:00:00,463719.926707000010000,3707613.424099999900000
,F62b,2/7/2012 0:00:00,22:20,33.507698200000000,-117.390818999999990,2/7/2012 0:00:00,463701.733476999970000,3707641.055300000100000
,F62b,2/7/2012 0:00:00,22:25,33.507773999999998,-117.391020000000000,2/7/2012 0:00:00,463683.096660999990000,3707649.529579999900000
,F62b,2/7/2012 0:00:00,22:31,33.507961000000002,-117.390569900000000,2/7/2012 0:00:00,463724.979035999980000,3707670.104890000100000
,F62b,2/7/2012 0:00:00,22:35,33.507960300000001,-117.390463700000000,2/7/2012 0:00:00,463734.842357999990000,3707669.990170000100000
,F62b,2/7/2012 0:00:00,22:40,33.507749199999999,-117.390226000000000,2/7/2012 0:00:00,463756.831392000020000,3707646.502440000000000
,F62b,2/7/2012 0:00:00,22:45,33.507615800000004,-117.390281900000010,2/7/2012 0:00:00,463751.583897000000000,3707631.731879999900000
,F62b,2/7/2012 0:00:00,22:50,33.507439900000001,-117.390155300000000,2/7/2012 0:00:00,463763.268951000010000,3707612.185610000000000
,F62b,2/7/2012 0:00:00,22:55,33.507354800000002,-117.390229600000000,2/7/2012 0:00:00,463756.332620000000000,3707602.776500000200000
